app_id,sector,review,score
com.whatsapp,Social Media,it makes a good work by communicating with far people,5
com.fitbit.FitbitMobile,Fitness,I love this app. thank you,5
com.amazon.mShop.android.shopping,Shopping,Everything in one place and full history in one place of all purchases. I'm in love.,5
com.netflix.mediaclient,Entertainment,I have not been able to download movies for 2 days,1
com.whatsapp,Social Media,I'm having issues with logging into my account on another phone just because i have lost my previous phone while having the same email and the same sim card after retrying several times and even making complaints no simple solution only making it complicated for me to login my account. this is causing me financial loss !,1
com.amazon.mShop.android.shopping,Shopping,very good for shopping,5
com.olacabs.customer,Transport,very bad noot good app for driver,1
com.goibibo,Travel,don't download this app west of time on this app i downloaded this app this not show hotel which I want,1
com.myntra.android,Shopping,online shoping best place,5
com.udemy.android,Education,I hate passwordless login3,2
com.ubercab,Transport,y'all cost stupid money just for a small 7 min ride should not be almost 30$ shoot for a 20 min ride it's cheaper I'll longboard for free ty,1
com.netflix.mediaclient,Entertainment,I'm use Netflix but Iam download gta san andreas Netflix my device is not compatible with this version problem my device my name vivo t2 5g storege 128gb Ram 12bg android version 15 and Processor snapdragon 695 processor please solve the problem,3
com.fitbit.FitbitMobile,Fitness,"synchronisation with watch doesn't work, very buggy app.",1
com.facebook.katana,Social Media,"It would’ve been fine like this, but the only mistake you made was suspending and disabling my account for no reason. Even though my use of it was completely innocent, you had no valid point there. That account is of great value to me, and yet you just easily disabled it. Please fix this and return my account — what you’re doing is so frustrating and unforgivable.😐",1
com.google.android.apps.nbu.paisa.user,Banking,"Rewards like Rummy Culture & Janglee Rummy every time, I have to give you 1 star.",1
com.myntra.android,Shopping,"lovely kurti... quality is nyc,best deal in reasonable price 😺😺",5
com.fitbit.FitbitMobile,Fitness,"stress management comes and goes for no reason, frustrating.",1
com.instagram.android,Social Media,Full with scammer fake profile robots and unharmed people,1
com.fitbit.FitbitMobile,Fitness,This would get one star if it was not for the heart rate sensor that it has. it runs all the time on my Google pixel watch which is a big plus but if it if Google fit had that I would use Google fit instead cuz everything else about this app sucks and how it requires a mobile app to pair to it when Google if it doesn't require that is stupid and I wish I would have to do that cuz I want to be as independent from a phone on this thing as possible. Have a good day.,2
com.byjus.thelearningapp,Education,"The videos are not starting and are stoped, I tried it by changing grades but the issue is same .. kindly help me with this problem",1
com.netflix.mediaclient,Entertainment,i hope you have feature of sorting or indicator which is a movie and a series,3
com.udemy.android,Education,"I can't take screenshots, it is very important to learn online.",1
com.byjus.thelearningapp,Education,The big problem is that they can't send any OTP,1
com.udemy.android,Education,learning at my pace... that's the way to do it. some great instructors as well. we'll done.,5
com.fitbit.FitbitMobile,Fitness,"this app has issue after issue!!! I bought the Versa 4 and the app is glitching,telling me it can't sync the info, but the info is on my fitbit. I try to log in and it keeps giving me errors after all trouble shooting steps have been taken.",3
com.netflix.mediaclient,Entertainment,Not only do they just up the price for no reason as they sure don't have better content. The method of payment I chose always gives errors...,1
com.byjus.thelearningapp,Education,This is a very useful app for students really I swear😊😊😊,5
com.mxtech.videoplayer.ad,Entertainment,some audio are not supported,1
com.ubercab,Transport,very bed aap not good,1
com.facebook.katana,Social Media,enjoy your life and follow Quran,5
com.udemy.android,Education,"Glitcy app, stops frequently and randomly making it totally useless.",1
com.facebook.katana,Social Media,previous version is best,1
com.axis.mobile,Banking,"App is too slow in opening interface, loading takes more time than other app like Yono",5
com.freecharge.android,Finance & Wallets,"fraud app I lost money on payment, I made a payment that showed failure and so i made another payment after that it shows two payments successful when i contacted the coustomer support they reacted very vulgar language worst customer support i have ever seen",1
com.instagram.android,Social Media,very nice app i love this app cuz he gave me many friends,5
com.olacabs.customer,Transport,very poor service now,1
com.olacabs.customer,Transport,Very bad taking too long to long to confirm a ride worst,1
com.netflix.mediaclient,Entertainment,"App has become unusable for watching WWE RAW, episode glitches and plays the start again when getting about halfway in despite player still saying im an hour into the episode. Ah well cancelling netflix sub and back to other ways of watching RAW it is for me.",1
com.truecaller,Utilities,True caller is getting Bank SMS without any sms permission. this app is reading your banking transactions without permission.,1
com.whatsapp,Social Media,It helps us to cheat with people who are far and close,2
com.amazon.mShop.android.shopping,Shopping,"Changes delivery speed faster than the UI can update, resulting in the wrong delivery speed being selected.",1
com.goibibo,Travel,Again' issue creating by app. No points recived on my friends booking. They specially sent points to everyone. @management should be check. After many reminder not getting points. Then why showing points game. Worst reply.,1
